raceId,driverId,driver_name,circuitId,cirtuit_name,race_date,time_race,conteggio
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,807,Nico Hülkenberg,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,56
1074,817,Daniel Ricciardo,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,822,Valtteri Bottas,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,54
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,840,Lance Stroll,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,44
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,846,Lando Norris,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,849,Nicholas Latifi,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,854,Mick Schumacher,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1074,855,Guanyu Zhou,3,Bahrain Grand Prix,2022-03-20,15:00:00,57
1075,1,Lewis Hamilton,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,4,Fernando Alonso,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,35
1075,807,Nico Hülkenberg,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,815,Sergio Pérez,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,817,Daniel Ricciardo,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,35
1075,822,Valtteri Bottas,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,36
1075,825,Kevin Magnussen,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,830,Max Verstappen,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,832,Carlos Sainz,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,839,Esteban Ocon,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,840,Lance Stroll,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,49
1075,842,Pierre Gasly,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,844,Charles Leclerc,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,846,Lando Norris,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,847,George Russell,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1075,848,Alexander Albon,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,47
1075,849,Nicholas Latifi,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,14
1075,855,Guanyu Zhou,77,Saudi Arabian Grand Prix,2022-03-27,17:00:00,50
1076,1,Lewis Hamilton,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,4,Fernando Alonso,1,Australian Grand Prix,2022-04-10,05:00:00,57
1076,20,Sebastian Vettel,1,Australian Grand Prix,2022-04-10,05:00:00,22
1076,815,Sergio Pérez,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,817,Daniel Ricciardo,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,822,Valtteri Bottas,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,825,Kevin Magnussen,1,Australian Grand Prix,2022-04-10,05:00:00,57
1076,830,Max Verstappen,1,Australian Grand Prix,2022-04-10,05:00:00,38
1076,832,Carlos Sainz,1,Australian Grand Prix,2022-04-10,05:00:00,1
1076,839,Esteban Ocon,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,840,Lance Stroll,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,842,Pierre Gasly,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,844,Charles Leclerc,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,846,Lando Norris,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,847,George Russell,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,848,Alexander Albon,1,Australian Grand Prix,2022-04-10,05:00:00,58
1076,849,Nicholas Latifi,1,Australian Grand Prix,2022-04-10,05:00:00,57
1076,852,Yuki Tsunoda,1,Australian Grand Prix,2022-04-10,05:00:00,57
1076,854,Mick Schumacher,1,Australian Grand Prix,2022-04-10,05:00:00,57
1076,855,Guanyu Zhou,1,Australian Grand Prix,2022-04-10,05:00:00,58
1077,1,Lewis Hamilton,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1077,4,Fernando Alonso,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,6
1077,20,Sebastian Vettel,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,815,Sergio Pérez,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,817,Daniel Ricciardo,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1077,822,Valtteri Bottas,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,825,Kevin Magnussen,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,830,Max Verstappen,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,839,Esteban Ocon,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1077,840,Lance Stroll,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1077,842,Pierre Gasly,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1077,844,Charles Leclerc,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,846,Lando Norris,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,847,George Russell,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,848,Alexander Albon,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1077,849,Nicholas Latifi,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1077,852,Yuki Tsunoda,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,63
1077,854,Mick Schumacher,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1077,855,Guanyu Zhou,21,Emilia Romagna Grand Prix,2022-04-24,13:00:00,62
1078,1,Lewis Hamilton,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,4,Fernando Alonso,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,20,Sebastian Vettel,79,Miami Grand Prix,2022-05-08,19:30:00,54
1078,815,Sergio Pérez,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,817,Daniel Ricciardo,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,822,Valtteri Bottas,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,825,Kevin Magnussen,79,Miami Grand Prix,2022-05-08,19:30:00,56
1078,830,Max Verstappen,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,832,Carlos Sainz,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,839,Esteban Ocon,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,840,Lance Stroll,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,842,Pierre Gasly,79,Miami Grand Prix,2022-05-08,19:30:00,45
1078,844,Charles Leclerc,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,846,Lando Norris,79,Miami Grand Prix,2022-05-08,19:30:00,39
1078,847,George Russell,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,848,Alexander Albon,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,849,Nicholas Latifi,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,852,Yuki Tsunoda,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,854,Mick Schumacher,79,Miami Grand Prix,2022-05-08,19:30:00,57
1078,855,Guanyu Zhou,79,Miami Grand Prix,2022-05-08,19:30:00,6
1079,1,Lewis Hamilton,4,Spanish Grand Prix,2022-05-22,13:00:00,66
1079,4,Fernando Alonso,4,Spanish Grand Prix,2022-05-22,13:00:00,65
1079,20,Sebastian Vettel,4,Spanish Grand Prix,2022-05-22,13:00:00,65
1079,815,Sergio Pérez,4,Spanish Grand Prix,2022-05-22,13:00:00,66
1079,817,Daniel Ricciardo,4,Spanish Grand Prix,2022-05-22,13:00:00,65
1079,822,Valtteri Bottas,4,Spanish Grand Prix,2022-05-22,13:00:00,66
1079,825,Kevin Magnussen,4,Spanish Grand Prix,2022-05-22,13:00:00,64
1079,830,Max Verstappen,4,Spanish Grand Prix,2022-05-22,13:00:00,66
1079,832,Carlos Sainz,4,Spanish Grand Prix,2022-05-22,13:00:00,66
1079,839,Esteban Ocon,4,Spanish Grand Prix,2022-05-22,13:00:00,66
1079,840,Lance Stroll,4,Spanish Grand Prix,2022-05-22,13:00:00,65
1079,842,Pierre Gasly,4,Spanish Grand Prix,2022-05-22,13:00:00,65
1079,844,Charles Leclerc,4,Spanish Grand Prix,2022-05-22,13:00:00,27
1079,846,Lando Norris,4,Spanish Grand Prix,2022-05-22,13:00:00,66
1079,847,George Russell,4,Spanish Grand Prix,2022-05-22,13:00:00,66
1079,848,Alexander Albon,4,Spanish Grand Prix,2022-05-22,13:00:00,64
1079,849,Nicholas Latifi,4,Spanish Grand Prix,2022-05-22,13:00:00,64
1079,852,Yuki Tsunoda,4,Spanish Grand Prix,2022-05-22,13:00:00,65
1079,854,Mick Schumacher,4,Spanish Grand Prix,2022-05-22,13:00:00,65
1079,855,Guanyu Zhou,4,Spanish Grand Prix,2022-05-22,13:00:00,28
1080,1,Lewis Hamilton,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,4,Fernando Alonso,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,20,Sebastian Vettel,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,815,Sergio Pérez,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,817,Daniel Ricciardo,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,822,Valtteri Bottas,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,825,Kevin Magnussen,6,Monaco Grand Prix,2022-05-29,13:00:00,19
1080,830,Max Verstappen,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,832,Carlos Sainz,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,839,Esteban Ocon,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,840,Lance Stroll,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,842,Pierre Gasly,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,844,Charles Leclerc,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,846,Lando Norris,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,847,George Russell,6,Monaco Grand Prix,2022-05-29,13:00:00,64
1080,848,Alexander Albon,6,Monaco Grand Prix,2022-05-29,13:00:00,48
1080,849,Nicholas Latifi,6,Monaco Grand Prix,2022-05-29,13:00:00,63
1080,852,Yuki Tsunoda,6,Monaco Grand Prix,2022-05-29,13:00:00,63
1080,854,Mick Schumacher,6,Monaco Grand Prix,2022-05-29,13:00:00,24
1080,855,Guanyu Zhou,6,Monaco Grand Prix,2022-05-29,13:00:00,63
1081,1,Lewis Hamilton,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,4,Fernando Alonso,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,20,Sebastian Vettel,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,815,Sergio Pérez,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,817,Daniel Ricciardo,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,822,Valtteri Bottas,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,50
1081,825,Kevin Magnussen,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,31
1081,830,Max Verstappen,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,832,Carlos Sainz,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,8
1081,839,Esteban Ocon,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,840,Lance Stroll,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,46
1081,842,Pierre Gasly,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,844,Charles Leclerc,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,21
1081,846,Lando Norris,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,847,George Russell,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,51
1081,848,Alexander Albon,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,50
1081,849,Nicholas Latifi,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,50
1081,852,Yuki Tsunoda,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,50
1081,854,Mick Schumacher,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,50
1081,855,Guanyu Zhou,73,Azerbaijan Grand Prix,2022-06-12,11:00:00,23
1082,1,Lewis Hamilton,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,4,Fernando Alonso,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,20,Sebastian Vettel,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,815,Sergio Pérez,7,Canadian Grand Prix,2022-06-19,18:00:00,7
1082,817,Daniel Ricciardo,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,822,Valtteri Bottas,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,825,Kevin Magnussen,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,830,Max Verstappen,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,832,Carlos Sainz,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,839,Esteban Ocon,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,840,Lance Stroll,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,842,Pierre Gasly,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,844,Charles Leclerc,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,846,Lando Norris,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,847,George Russell,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,848,Alexander Albon,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,849,Nicholas Latifi,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1082,852,Yuki Tsunoda,7,Canadian Grand Prix,2022-06-19,18:00:00,47
1082,854,Mick Schumacher,7,Canadian Grand Prix,2022-06-19,18:00:00,18
1082,855,Guanyu Zhou,7,Canadian Grand Prix,2022-06-19,18:00:00,70
1083,1,Lewis Hamilton,9,British Grand Prix,2022-07-03,14:00:00,52
1083,4,Fernando Alonso,9,British Grand Prix,2022-07-03,14:00:00,52
1083,20,Sebastian Vettel,9,British Grand Prix,2022-07-03,14:00:00,52
1083,815,Sergio Pérez,9,British Grand Prix,2022-07-03,14:00:00,52
1083,817,Daniel Ricciardo,9,British Grand Prix,2022-07-03,14:00:00,52
1083,822,Valtteri Bottas,9,British Grand Prix,2022-07-03,14:00:00,20
1083,825,Kevin Magnussen,9,British Grand Prix,2022-07-03,14:00:00,52
1083,830,Max Verstappen,9,British Grand Prix,2022-07-03,14:00:00,52
1083,832,Carlos Sainz,9,British Grand Prix,2022-07-03,14:00:00,52
1083,839,Esteban Ocon,9,British Grand Prix,2022-07-03,14:00:00,37
1083,840,Lance Stroll,9,British Grand Prix,2022-07-03,14:00:00,52
1083,842,Pierre Gasly,9,British Grand Prix,2022-07-03,14:00:00,26
1083,844,Charles Leclerc,9,British Grand Prix,2022-07-03,14:00:00,52
1083,846,Lando Norris,9,British Grand Prix,2022-07-03,14:00:00,52
1083,849,Nicholas Latifi,9,British Grand Prix,2022-07-03,14:00:00,52
1083,852,Yuki Tsunoda,9,British Grand Prix,2022-07-03,14:00:00,52
1083,854,Mick Schumacher,9,British Grand Prix,2022-07-03,14:00:00,52
1084,1,Lewis Hamilton,70,Austrian Grand Prix,2022-07-10,13:00:00,71
1084,4,Fernando Alonso,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,20,Sebastian Vettel,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,815,Sergio Pérez,70,Austrian Grand Prix,2022-07-10,13:00:00,24
1084,817,Daniel Ricciardo,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,822,Valtteri Bottas,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,825,Kevin Magnussen,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,830,Max Verstappen,70,Austrian Grand Prix,2022-07-10,13:00:00,71
1084,832,Carlos Sainz,70,Austrian Grand Prix,2022-07-10,13:00:00,56
1084,839,Esteban Ocon,70,Austrian Grand Prix,2022-07-10,13:00:00,71
1084,840,Lance Stroll,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,842,Pierre Gasly,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,844,Charles Leclerc,70,Austrian Grand Prix,2022-07-10,13:00:00,71
1084,846,Lando Norris,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,847,George Russell,70,Austrian Grand Prix,2022-07-10,13:00:00,71
1084,848,Alexander Albon,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,849,Nicholas Latifi,70,Austrian Grand Prix,2022-07-10,13:00:00,48
1084,852,Yuki Tsunoda,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,854,Mick Schumacher,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1084,855,Guanyu Zhou,70,Austrian Grand Prix,2022-07-10,13:00:00,70
1085,1,Lewis Hamilton,34,French Grand Prix,2022-07-24,13:00:00,53
1085,4,Fernando Alonso,34,French Grand Prix,2022-07-24,13:00:00,53
1085,20,Sebastian Vettel,34,French Grand Prix,2022-07-24,13:00:00,53
1085,815,Sergio Pérez,34,French Grand Prix,2022-07-24,13:00:00,53
1085,817,Daniel Ricciardo,34,French Grand Prix,2022-07-24,13:00:00,53
1085,822,Valtteri Bottas,34,French Grand Prix,2022-07-24,13:00:00,53
1085,825,Kevin Magnussen,34,French Grand Prix,2022-07-24,13:00:00,37
